"ID","nombrecompleto","INSTITUCION","Pais","LatLong","CostoPasajes","costoNota","CostoViaticos","ViaticosNota","INFORME","informeNumber"
2900,"Oderay Gonzalez","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Ops/oms",405,,"pdf",1
1845,"Okir Ortega","Ministerio del Ambiente","brasil","-10:-55'",1301,,945,,"no",0
2276,"Okir Ortega","Ministerio del Ambiente","china","35:105'",,,2880,,"no",0
684,"Oliver Serrano","MEF","chile","-30:-71'",,,540,,"no",0
741,"Oliver Serrano","MEF","colombia","4:-72'",,,,,"no",0
757,"Oliver Serrano","MEF","ecuador","-2:-77,5'",985,,315,,"no",0
617,"Oliver Serrano","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
860,"Oliver Serrano","MEF","méxico","23:-102'",,,525,,"no",0
678,"Oliver Serrano","MEF","perú","-10:-76'",,,315,,"no",0
594,"Oliver Serrano","MEF","uruguay","-33:-56'",,,420,,"no",0
1366,"Olivia Zuñiga","Ministerio de la Presidencia",,,1,,,,"no",0
872,"Olmedo Arrocha","MEF","guatemala","15,5:-90,25'",,,525,,"no",0
1732,"Olmedo Pérez","Ministerio del Ambiente","jamaica","18,25:-77,5'",,,945,,"no",0
1919,"Olmedo Pérez","Ministerio del Ambiente","japón","36:138'",,,3600,,"no",0
1826,"Olmedo Pérez","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
2192,"Olmedo Pérez","Ministerio del Ambiente","méxico","23:-102'",,,420,,"no",0
811,"Omaira Mora","MEF","argentina","-34:-64'","1120.31",,2250,,"no",0
2971,"Omaira Tejada","MINSA","honduras","15:-86,5'",,"Cubierto Por Comisca",300,,"pdf",1
1907,"Omar Abrego","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,,,"no",0
2522,"Omar Abrego","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,500,,"no",0
1492,"Omar Blandon","Ministerio de Seguridad Pública","austria","47,333333:13,333333'",,"Convenio Marco",4800,,"no",0
1493,"Omar Blandon","Ministerio de Seguridad Pública","méxico","23:-102'",,"Convenio Marco",2000,,"no",0
110,"Omar Castillo","MICI","chile","-30:-71'","1208.88",,1500,,"pdf",1
541,"Omar Gómez","MEF","costa rica","10:-84'",,,210,,"no",0
662,"Omar Gómez","MEF","costa rica","10:-84'",,,350,,"no",0
707,"Omar Gómez","MEF","costa rica","10:-84'",,,700,,"no",0
816,"Omar Gómez","MEF","costa rica","10:-84'",,,700,,"no",0
753,"Omar Gómez","MEF","costa rica","10:-84'",,,1050,,"no",0
547,"Omar Gómez","MEF","el salvador","13,833333:-88,916667'",,,315,,"no",0
845,"Omar Gómez","MEF","honduras","15:-86,5'",579,,1050,,"no",0
695,"Omar González","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
815,"Omar González","MEF","trinidad y tobago","11:-61'",1110,,700,,"no",0
1367,"Omar Justiniani","Ministerio de la Presidencia","polonia","52:20'",,,1200,,"no",0
1799,"Omar Kai","Ministerio del Ambiente","china","35:105'",,,4140,,"no",0
2884,"Omar Miranda","MEF","españa","40:-4'","1217.29",,4200,,"informe",1
1779,"Orlando Bernal","Ministerio del Ambiente","colombia","4:-72'",,,315,,"no",0
1833,"Orlando Bernal","Ministerio del Ambiente","cuba","22:-79,5'",800,,2100,,"no",0
1748,"Orlando Bernal","Ministerio del Ambiente","honduras","15:-86,5'",950,,700,,"no",0
1925,"Orlando Bernal","Ministerio del Ambiente","zambia","-15:30'",,,1620,,"no",0
1502,"Orley Jimenez","Ministerio de Seguridad Pública","méxico","23:-102'",,"Convenio Marco",2400,,"no",0
1478,"Orley Jimenez","Ministerio de Seguridad Pública","trinidad y tobago","11:-61'",,"Convenio Marco",400,,"no",0
1368,"Oscar Calvillo","Ministerio de la Presidencia","guatemala","15,5:-90,25'","715.8",,,,"no",0
1370,"Oscar Galvez","Ministerio de la Presidencia","paraguay","-22,993333:-57,996389'","1169.7",,2400,,"no",0
1369,"Oscar Galvez","Ministerio de la Presidencia","trinidad y tobago","11:-61'",,,525,,"no",0
2263,"Osyuldo Márquez","Ministerio del Ambiente","costa rica","10:-84'",,,525,,"no",0
1376,"Otto Escartin","Ministerio de la Presidencia","españa","40:-4'","927.72",,4800,,"no",0
1373,"Otto Escartin","Ministerio de la Presidencia","holanda","52,5:5,75'","689.69",,3000,,"no",0
1375,"Otto Escartin","Ministerio de la Presidencia","italia","42,833333:12,833333'","2169.38",,2400,,"no",0
1374,"Otto Escartin","Ministerio de la Presidencia","kuwait","29,5:47,75'","3853.19",,1800,,"no",0
1371,"Otto Escartin","Ministerio de la Presidencia","méxico","23:-102'","1544.32",,2450,,"no",0
1372,"Otto Escartin","Ministerio de la Presidencia","nicaragua","13:-85'","580.58",,1600,,"no",0
1471,"Ovidio Fuentes","Ministerio de Seguridad Pública","italia","42,833333:12,833333'",,"Convenio Marco",4800,,"no",0
1480,"Ovidio Fuentes","Ministerio de Seguridad Pública","trinidad y tobago","11:-61'",,"Convenio Marco",400,,"no",0
2785,"Pablo Cosio","MINSA","colombia","4:-72'",,"Cubierto Por Ops/oms",600,,"detalle",1
1912,"Pablo Guerra","Ministerio del Ambiente","colombia","4:-72'",,,420,,"no",0
1876,"Pablo Guerra","Ministerio del Ambiente","costa rica","10:-84'",,,1365,,"no",0
849,"Pablo Hamilton","MEF","españa","40:-4'",,,2520,,"no",0
511,"Pablo Morales","AIG","españa","40:-4'","1588.79",,,578879,"no",0
488,"Pablo Ruidiaz","AIG","brasil","-10:-55'","1546.21",,1350,,"no",0
492,"Pablo Ruidiaz","AIG","colombia","4:-72'","554.67",,1400,,"no",0
498,"Pablo Ruidiaz","AIG","españa","40:-4'","1332.39",,1260,,"no",0
478,"Pablo Ruidiaz","AIG","españa","40:-4'",1997,,3600,,"no",0
501,"Pablo Ruidiaz","AIG","nicaragua","13:-85'",,"Cubierto Por Comité Organizador",420,,"no",0
489,"Pablo Ruidiaz","AIG","nicaragua","13:-85'","583.63",,1050,,"no",0
2803,"Pacifico Chung","MOP","china","35:105'",,"Invitación",,"1800.00 (30% establecido por Ley)","detalle",1
2808,"Pacifico Chung","MOP","nicaragua","13:-85'",,"Invitación",,"210.00 (30% establecido por Ley)","detalle",1
2814,"Pacifico Chung","MOP","china","35:105'",2763,,1500,,"detalle",1
2812,"Pacifico Chung","MOP","costa rica","10:-84'","510.88",,1050,,"detalle",1
1377,"Padre Fontane","Ministerio de la Presidencia","polonia","52:20'","2735.56",,,,"no",0
1792,"Paola Jaén","Ministerio del Ambiente","alemania","51,5:10,5'",3500,,4200,,"no",0
1673,"Paola Jaén","Ministerio del Ambiente","china","35:105'",,,,,"no",0
1741,"Paola Jaén","Ministerio del Ambiente","ecuador","-2:-77,5'",700,,1400,,"no",0
1715,"Paola Jaén","Ministerio del Ambiente","honduras","15:-86,5'",,,315,,"no",0
1758,"Paola Jaén","Ministerio del Ambiente","méxico","23:-102'",700,,1050,,"no",0
1968,"Paola Jaén","Ministerio del Ambiente","polonia","52:20'",,,,,"no",0
1534,"Patricia Batista","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2881,"Patricia Castillo","MEF","españa","40:-4'","1391.34",,4200,,"informe",1
730,"Patricia De Saldaña","MEF","australia","-25:135'","5196.5",,5400,,"no",0
821,"Patricia De Saldaña","MEF","francia","46:2'",1290,,4800,,"no",0
1524,"Patricia Lee","Ministerio de Seguridad Pública","canadá","60:-96'",,"Convenio Marco",3000,,"no",0
1523,"Patricia Lee","Ministerio de Seguridad Pública","costa rica","10:-84'",,"Convenio Marco",1200,,"no",0
1522,"Patricia Lee","Ministerio de Seguridad Pública","suiza","47:8'",,"Convenio Marco",4200,,"no",0
908,"Patricia Quintana","MEF","canadá","60:-96'",,,1125,,"no",0
865,"Patricia Quintana","MEF","costa rica","10:-84'","588.08",,2450,,"no",0
768,"Patricia Quintana","MEF","ecuador","-2:-77,5'",1105,,1050,,"no",0
692,"Patricia Quintana","MEF","estados unidos de américa","39,828175:-98,5795'","582.7",,1800,,"no",0
278,"Patricia Urriola","MITRADEL","perú","-10:-76'","1274.33",,700,,"pdf",1
1378,"Paula Mese","Ministerio de la Presidencia","japón","36:138'",,,3000,,"no",0
3027,"Pebbles Muñoz","MICI","corea del sur","37:127,5'","1577.52",,4800,,"no",0
125,"Pebbles Muñoz","MICI","corea del sur","37:127,5'","2945.48",,5400,,"pdf",1
3039,"Pebbles Muñoz","MICI","costa rica","10:-84'","205.79",,1600,,"no",0
3012,"Pebbles Muñoz","MICI","ecuador","-2:-77,5'",,,600,,"no",0
3078,"Pebbles Muñoz","MICI","honduras","15:-86,5'","537.7",,2400,,"no",0
3051,"Pebbles Muñoz","MICI","honduras","15:-86,5'","673.7",,1200,,"no",0
2990,"Pebbles Muñoz","MICI","nicaragua","13:-85'","380.54",,3200,,"no",0
159,"Pebbles Muñoz","MICI","nicaragua","13:-85'","710.06",,2000,,"pdf",1
188,"Pedro Escobar","MIDES","perú","-10:-76'",897,,1750,,"pdf",1
632,"Pedro Espinosa","MEF","guatemala","15,5:-90,25'","513.8",,1750,,"no",0
540,"Pedro Espinosa","MEF","japón","36:138'",,,,,"no",0
565,"Pedro Sarasqueta","MEF","colombia","4:-72'","752.6",,2800,,"no",0
2531,"Pedro Vivar","Ministerio del Ambiente","colombia","4:-72'",,,500,,"no",0
2385,"Pedro Vivar","Ministerio del Ambiente","costa rica","10:-84'",,,840,,"no",0
2756,"Pierre Fontane","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
306,"Pierre Fontane","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
126,"Pilar Santiago","MICI","corea del sur","37:127,5'","2765.78",,3600,,"pdf",1
3080,"Pilar Santiago","MICI","honduras","15:-86,5'","597.7",,1600,,"no",0
3049,"Pilar Santiago","MICI","honduras","15:-86,5'","673.7",,1200,,"no",0
2985,"Pilar Santiago","MICI","nicaragua","13:-85'","375.19",,2400,,"no",0
133,"Pilar Santiago","MICI","nicaragua","13:-85'","501.74",,1600,,"pdf",1
160,"Pilar Santiago","MICI","nicaragua","13:-85'","852.24",,1200,,"pdf",1
3070,"Pilar Santiago","MICI","suiza","47:8'","844.02",,4800,,"no",0
2996,"Pilar Santiago","MICI","suiza","47:8'","1018.9",,5400,,"no",0
3043,"Pilar Santiago","MICI","suiza","47:8'","1234.8",,6600,,"no",0
2047,"Piney Torres","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
2409,"Porfirio Molina","Ministerio del Ambiente","méxico","23:-102'",,,300,,"no",0
2443,"Porfirio Molina","Ministerio del Ambiente","perú","-10:-76'",,,300,,"no",0
2837,"Porfirio Rangel","MOP","costa rica","10:-84'",,"Invitación",,"262.50 (25% establecido por Ley)","detalle",1
2823,"Porfirio Rangel","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"300.00 ( 25% establecido por Ley)","detalle",1
2806,"Porfirio Rangel","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"B/.210.00 (30% establecido por Ley)","detalle",1
2807,"Porfirio Rangel","MOP","el salvador","13,833333:-88,916667'",,"Invitación",,"B/.400.00 (25% establecido por Ley)","detalle",1
590,"Publio Cortés","MEF","alemania","51,5:10,5'","2115.5",,2400,,"no",0
708,"Publio Cortés","MEF","colombia","4:-72'","336.3",,2100,,"no",0
780,"Publio Cortés","MEF","colombia","4:-72'","450.69",,1400,,"no",0
551,"Publio Cortés","MEF","colombia","4:-72'","949.56",,350,,"no",0
790,"Publio Cortés","MEF","italia","42,833333:12,833333'",1330,,4200,,"no",0
532,"Publio Cortés","MEF","perú","-10:-76'","1152.94",,1750,,"no",0
1584,"Quelso Muñoz","Ministerio de Seguridad Pública","república dominicana","19:-70,666667'",,"Convenio Marco",2400,,"no",0
270,"Radames Zambrano","MITRADEL","perú","-10:-76'",,"Los Pasaje Aéreos Fueron Cubiertos Por La Oficina Internacional Del Trabajo Sial/oit",525,,"pdf",1
2719,"Rafael Chavarría","MITRADEL","colombia","4:-72'",,,1400,,"no",0
2690,"Rafael Chavarría","MITRADEL","suiza","47:8'",,,6400,,"no",0
2545,"Rafael Perez","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubieto Por Amsus",675,,"no",0
1380,"Rafael Reyes","Ministerio de la Presidencia","perú","-10:-76'","1183.24",,2400,,"no",0
1379,"Rafael Taveras","Ministerio de la Presidencia",,,"1280.9",,,,"no",0
1960,"Raisa Alvarado","Ministerio del Ambiente","costa rica","10:-84'",,,315,,"no",0
2481,"Raisa Alvarado","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,600,,"no",0
2810,"Ramon Arosemena","MOP","españa","40:-4'",3336,,2800,,"detalle",1
2802,"Ramon Arosemena","MOP","españa","40:-4'","6772.41",,4200,,"detalle",1
2804,"Ramon Arosemena","MOP","estados unidos de américa","39,828175:-98,5795'","2305.48",,1000,,"detalle",1
2815,"Ramon Arosemena","MOP","guatemala","15,5:-90,25'",,"Cancillería De Mexico Pago El Pasaje",800,,"detalle",1
2830,"Ramon Arosemena","MOP","japón","36:138'","266.99",,5600,,"detalle",1
499,"Ramon Balid","AIG","kazakhstan","48:68'",2999,,3000,,"no",0
504,"Ramon Balid","AIG","taiwan","24:121'",,"Cubierto Por Comité Organizador",3060,,"no",0
2641,"Ramon Castillo","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
2642,"Ramon Ramon","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
3046,"Raquel Martínez","MICI","brasil","-10:-55'",,,750,,"no",0
74,"Raquel Mock","MINSA","suiza","47:8'",,"Cubierto Por Ops/oms",720,,"no",0
466,"Raul Bravo","MINSA","barbados","13,166667:-59,533333'",,"Cubierto Por Ops/oms",300,,"si",1
3092,"Raul Bravo","MINSA","cuba","22:-79,5'",,"Cubierto Por Ops/oms",400,,"no",0
3,"Raul Bravo","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Unfpa",405,,"detalle",1
15,"Raul Bravo","MINSA","méxico","23:-102'",,"Cubierto Por Unfpa",1400,,"detalle",1
201,"Raul Bravo","MINSA","méxico","23:-102'",,"Cubierto Por Ops/oms",420,,"pdf",1
385,"Raul Bravo","MINSA","perú","-10:-76'",,"Cubierto Por Ops/oms",400,,"si",1
2451,"Raúl Díaz","Ministerio del Ambiente","colombia","4:-72'",,,2800,,"no",0
2114,"Raúl González","Ministerio del Ambiente","costa rica","10:-84'",,,420,,"no",0
809,"Raúl Gutierrez","MEF","argentina","-34:-64'","1125.21",,2250,,"no",0
2099,"Raúl Gutierrez","Ministerio del Ambiente","costa rica","10:-84'",,,420,,"no",0
2112,"Raúl Gutierrez","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2480,"Raúl Gutierrez","Ministerio del Ambiente","ghana","8:-2'",,,1050,,"no",0
483,"Raul Millan","AIG","francia","46:2'",,"Cubierto Por Comité Organizador",540,,"no",0
743,"Raúl Moreira","MEF","jamaica","18,25:-77,5'",,,210,,"no",0
2967,"Raul Noriega","MINSA","colombia","4:-72'","897.4",,400,,"pdf",1
2960,"Raul Noriega","MINSA","cuba","22:-79,5'",1577,,800,,"pdf",1
1743,"Raúl Pinedo","Ministerio del Ambiente","alemania","51,5:10,5'",,,1080,,"no",0
1812,"Raúl Pinedo","Ministerio del Ambiente","alemania","51,5:10,5'",,,1080,,"no",0
1965,"Raúl Pinedo","Ministerio del Ambiente","alemania","51,5:10,5'",,,1080,,"no",0
1787,"Raúl Pinedo","Ministerio del Ambiente","alemania","51,5:10,5'",2850,,9600,,"no",0
1641,"Raúl Pinedo","Ministerio del Ambiente","brasil","-10:-55'",,,5400,,"no",0
1835,"Raúl Pinedo","Ministerio del Ambiente","chile","-30:-71'",,,540,,"no",0
1623,"Raúl Pinedo","Ministerio del Ambiente","costa rica","10:-84'",,,420,,"no",0
1638,"Raúl Pinedo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,525,,"no",0
1841,"Raúl Pinedo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,810,,"no",0
1628,"Raúl Pinedo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,1350,,"no",0
1725,"Raúl Pinedo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",700,,1800,,"no",0
1626,"Raúl Pinedo","Ministerio del Ambiente","francia","46:2'",,,,,"no",0
1711,"Raúl Pinedo","Ministerio del Ambiente","honduras","15:-86,5'",,,315,,"no",0
1691,"Raúl Pinedo","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
2071,"Raúl Pinedo","Ministerio del Ambiente","méxico","23:-102'",,,735,,"no",0
1966,"Raúl Pinedo","Ministerio del Ambiente","polonia","52:20'",,,3375,,"no",0
1856,"Raúl Pinedo","Ministerio del Ambiente","qatar","25,5:51,25'",2000,,9600,,"no",0
1672,"Raúl Pinedo","Ministerio del Ambiente","tailandia","15:100'",,,2340,,"no",0
1381,"Raul Sandoval","Ministerio de la Presidencia","francia","46:2'","2576.71",,,,"no",0
1383,"Raul Sandoval","Ministerio de la Presidencia","alemania","51,5:10,5'","7720.1",,1750,,"no",0
1382,"Raul Sandoval","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'",,,300,,"no",0
1384,"Raul Sandoval","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'",,,1500,,"no",0
1385,"Raul Sandoval","Ministerio de la Presidencia","japón","36:138'","10627.87",,2100,,"no",0
1387,"Rebeca Ramirez","Ministerio de la Presidencia","costa rica","10:-84'",,,300,,"no",0
1388,"Rebeca Ramirez","Ministerio de la Presidencia","costa rica","10:-84'",,,1600,,"no",0
1386,"Rebeca Ramirez","Ministerio de la Presidencia","honduras","15:-86,5'","790.99",,2000,,"no",0
1389,"Rebeca Ramirez","Ministerio de la Presidencia","uruguay","-33:-56'",,,600,,"no",0
2602,"Reina Roa","MINSA","uruguay","-33:-56'",,"Viático Complementario 420.00",,"Cubierto por Cooperación Sur-Sur sobre Control de Tabaco","no",0
2612,"Reina Roa","MINSA","perú","-10:-76'",,"Cubierto Por Eurosocial",,"Viáticos al 30% 315.00","no",0
2624,"Reina Roa","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Ops/oms",810,,"no",0
3134,"Reina Roa","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por Ops/oms",3000,,"no",0
400,"Reina Roa","MINSA","estados unidos de américa","39,828175:-98,5795'",,,375,,"si",1
348,"Reina Roa","MINSA","méxico","23:-102'",,"Cubierto Por El Instituto De Salud Publica De Mexico",600,,"si",1
2788,"Reina Roa","MINSA","méxico","23:-102'",,"Instituto De Salud Publica De Mexico",600,,"detalle",1
2564,"Reina Roa","MINSA","rusia","60:100'",,"Cubierto Por La Organización Mundial De La Salud Del Tabaco",2100,,"no",0
13,"Reina Roa","MINSA","suiza","47:8'",,"Cubierto Por Framework Convention On Tobacco Control",900,,"detalle",1
2655,"Reina Roa","MINSA","suiza","47:8'",,"Cubierto Por Cmct",1080,,"no",0
2666,"Reina Roa","MINSA","suiza","47:8'",,"Cubierto Por La Organización Mundial De La Salud",2880,,"no",0
439,"Reina Roa","MINSA","suiza","47:8'",,"Cubierto Por Oms Convenio Marco Para El Control De Tabaco",900,,"si",1
440,"Reina Roa","MINSA","suiza","47:8'",,"Cubierto Por Oms",4200,,"si",1
403,"Reina Roa","MINSA","suiza","47:8'",,,7200,,"si",1
2961,"Reina Roa","MINSA","suiza","47:8'",1476,,7200,,"pdf",1
2160,"Remigio Almanza","Ministerio del Ambiente","argentina","-34:-64'",,,2700,,"no",0
2518,"René López","Ministerio del Ambiente","marruecos","32:-5'",,,2400,,"no",0
1539,"Rene Moses","Ministerio de Seguridad Pública","colombia","4:-72'",,"Convenio Marco",400,,"no",0
1595,"Rene Moses","Ministerio de Seguridad Pública","el salvador","13,833333:-88,916667'",,"Convenio Marco",1200,,"no",0
1589,"Rene Moses","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",4000,,"no",0
1594,"Rene Moses","Ministerio de Seguridad Pública","suiza","47:8'",,"Convenio Marco",4200,,"no",0
1549,"Rene Ortega","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1576,"Rene Ortega","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2821,"Renza De Sánchez","MOP","colombia","4:-72'","396.6",,1600,,"detalle",1
1390,"Reynaldo Nuñez","Ministerio de la Presidencia","honduras","15:-86,5'",,,1600,,"no",0
2956,"Ribana Molino","MINSA","cuba","22:-79,5'","1365.69",,800,,"pdf",1
1764,"Ricardo Barranco","Ministerio del Ambiente","colombia","4:-72'",,,630,,"no",0
2257,"Ricardo Barranco","Ministerio del Ambiente","colombia","4:-72'",,,1400,,"no",0
1391,"Ricardo Chacon","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1817.06",,3150,,"no",0
1552,"Ricardo Chacon","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1573,"Ricardo Chacon","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1605,"Ricardo Diaz","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",697,,1500,,"no",0
3128,"Ricardo Goti","MINSA","austria","47,333333:13,333333'",,,2400,,"no",0
22,"Ricardo Goti","MINSA","chile","-30:-71'",,"Cubierto Por Ops/oms",540,,"detalle",1
3168,"Ricardo Goti","MINSA","costa rica","10:-84'",,"Cubierto Por Osp/oms",400,,"no",0
3169,"Ricardo Goti","MINSA","costa rica","10:-84'",,"Cubierto Por Acisam",600,,"no",0
411,"Ricardo Goti","MINSA","costa rica","10:-84'",,,300,,"si",1
2628,"Ricardo Goti","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Oiea",315,,"no",0
2540,"Ricardo Goti","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Cicad",420,,"no",0
79,"Ricardo Goti","MINSA","estados unidos de américa","39,828175:-98,5795'","840.16",,2000,,"no",0
2944,"Ricardo Goti","MINSA","nicaragua","13:-85'",,"Cubierto Por Ops/oms",210,,"pdf",1
217,"Ricardo Goti","MINSA","suiza","47:8'",,"Cubierto Por Ops/oms",720,,"pdf",1
369,"Ricardo Hughes","MINSA","austria","47,333333:13,333333'",,"Cubierto Por Oiea",1050,,"si",1
3119,"Ricardo Hughes","MINSA","colombia","4:-72'",,"Cubierto Por Ops/oms",600,,"no",0
368,"Ricardo Hughes","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por El Proyecto All Hazards",500,,"si",1
1392,"Ricardo Melo","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1635.02",,2250,,"no",0
2639,"Ricardo Mercado","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
3025,"Ricardo Quiel","MICI","corea del sur","37:127,5'","1577.52",,4800,,"no",0
2989,"Ricardo Quiel","MICI","nicaragua","13:-85'","350.54",,3200,,"no",0
152,"Ricardo Quiel","MICI","nicaragua","13:-85'","710.35",,1200,,"pdf",1
2636,"Ricardo Raymore","MINSA","costa rica","10:-84'",,"Cubierto Por El Instituto Conmemorativo Gorgas",1050,,"no",0
591,"Ricardo Rocha","MEF","alemania","51,5:10,5'","2115.5",,2400,,"no",0
858,"Ricardo Rocha","MEF","costa rica","10:-84'","756.49",,1050,,"no",0
553,"Ricardo Rocha","MEF","francia","46:2'","1482.9",,3000,,"no",0
652,"Ricardo Rocha","MEF","perú","-10:-76'","677.84",,1050,,"no",0
447,"Ricardo Saldaña","MINSA","austria","47,333333:13,333333'",,"Cubierto Por Oiea",1050,,"si",1
1547,"Ricardo Wong","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1566,"Ricardo Wong","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2530,"Ricardo Ycaza","Ministerio del Ambiente","ecuador","-2:-77,5'",,,400,,"no",0
653,"Ricardo Zubieta","MEF","estados unidos de américa","39,828175:-98,5795'","777.5",,1350,,"no",0
778,"Ricardo Zubieta","MEF","estados unidos de américa","39,828175:-98,5795'","846.2",,900,,"no",0
665,"Ricardo Zubieta","MEF","francia","46:2'","1990.4",,2400,,"no",0
2851,"Ricardo Zubieta","MEF","méxico","23:-102'","746.57",,700,,"informe",1
749,"Ricardo Zubieta","MEF","nicaragua","13:-85'","292.6",,3850,,"no",0
765,"Ricardo Zubieta","MEF","nicaragua","13:-85'","331.1",,2450,,"no",0
788,"Ricardo Zubieta","MEF","perú","-10:-76'",,,,,"no",0
1540,"Ricaurte Baloy","Ministerio de Seguridad Pública","méxico","23:-102'",,"Convenio Marco",1200,,"no",0
1550,"Ricaurte Baloy","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2301,"Rigoberto Lu","Ministerio del Ambiente","colombia","4:-72'",,,630,,"no",0
3096,"Rigoberto Samaniego","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por La Division Global De Vih Y Tuberculosis De Lso Centros Para El Control Y Prevencion De Enfermedades (cdc) Oficina Regional Para Centroamerica",400,,"no",0
2980,"Rigoberto Villareal","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Usaid/ Pasca",400,,"pdf",1
1791,"Rita Orozco","Ministerio del Ambiente","alemania","51,5:10,5'",3500,,4200,,"no",0
1839,"Rita Orozco","Ministerio del Ambiente","china","35:105'",,,2550,,"no",0
1996,"Rita Orozco","Ministerio del Ambiente","colombia","4:-72'",,,315,,"no",0
1621,"Rita Orozco","Ministerio del Ambiente","cuba","22:-79,5'",,,,,"no",0
1832,"Rita Orozco","Ministerio del Ambiente","ghana","8:-2'",,,900,,"no",0
1972,"Rita Orozco","Ministerio del Ambiente","polonia","52:20'",,,,,"no",0
1905,"Rita Orozco","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,420,,"no",0
1795,"Roberto Ballesteros","Ministerio del Ambiente","alemania","51,5:10,5'",3500,,4200,,"no",0
1973,"Roberto Ballesteros","Ministerio del Ambiente","polonia","52:20'",,,,,"no",0
1723,"Roberto Bonilla","Ministerio del Ambiente","chile","-30:-71'",,,540,,"no",0
1903,"Roberto Bonilla","Ministerio del Ambiente","chile","-30:-71'",,,540,,"no",0
1844,"Roberto Bonilla","Ministerio del Ambiente","chile","-30:-71'",,,675,,"no",0
1765,"Roberto Bonilla","Ministerio del Ambiente","colombia","4:-72'",,,630,,"no",0
2489,"Roberto Bonilla","Ministerio del Ambiente","costa rica","10:-84'",,,2400,,"no",0
2267,"Roberto Bonilla","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,210,,"no",0
2350,"Roberto Bonilla","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,315,,"no",0
1483,"Roberto Castillo","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",3000,,"no",0
1846,"Roberto Galan","Ministerio del Ambiente","brasil","-10:-55'",1634,,810,,"no",0
1737,"Roberto Galan","Ministerio del Ambiente","chile","-30:-71'",,,945,,"no",0
2064,"Roberto Galan","Ministerio del Ambiente","perú","-10:-76'",,,420,,"no",0
2079,"Roberto Galan","Ministerio del Ambiente","perú","-10:-76'",,,420,,"no",0
2095,"Roberto Galan","Ministerio del Ambiente","perú","-10:-76'",,,420,,"no",0
